used_car_id,listing_url,car_model,brand,color,fuel_type,price,depreciation_per_year,registration_date,coe_left,mileage,manufactured_year,road_tax_per_year,transmission,dereg_value,omv,coe_value,arf,engine_capacity_cc,power,curb_weight,no_of_owners,vehicle_type,scraped_datetime,posted_datetime,updated_datetime,active
1383832,https://www.sgcarmart.com/used_cars/info.php?ID=1383832&DL=3750&utm_content=SLeligible,HONDA STREAM 1.8 A,HONDA,Brown,Petrol,22800.000000000,9790.000000000,2007-07-30,848,182000,2007,1467.000000000,Auto,12220.000000000,16453.000000000,52473.000000000,18099.000000000,1799,103,1350,2,MPV,2025-03-31 02:35:22.327566,2025-03-27,2025-03-27,True
1381073,https://www.sgcarmart.com/used_cars/info.php?ID=1381073&DL=4412&utm_content=SLeligible,HONDA STREAM 1.8 A,HONDA,Grey,Petrol,26800.000000000,10360.000000000,2007-11-01,939,168039,2007,1467.000000000,Auto,13034.000000000,18186.000000000,50451.000000000,20005.000000000,1799,103,1350,4,MPV,2025-04-01 02:05:27.892730,2025-03-08,2025-03-29,True
1383850,https://www.sgcarmart.com/used_cars/info.php?ID=1383850&DL=1198&utm_content=SLeligible,HONDA STREAM 1.8L A,HONDA,Grey,Petrol,28800.000000000,10840.000000000,2007-11-27,966,159161,2007,1467.000000000,Auto,13332.000000000,19594.000000000,50168.000000000,21554.000000000,1799,103,1370,1,MPV,2025-03-31 14:28:53.287150,2025-03-24,2025-03-24,True
1385506,https://www.sgcarmart.com/used_cars/info.php?ID=1385506&DL=4038&utm_content=SLeligible,HONDA STREAM 1.8L A,HONDA,Blue,Petrol,27800.000000000,10420.000000000,2007-12-08,970,151000,2007,1467.000000000,Auto,13387.000000000,19594.000000000,50168.000000000,21554.000000000,1799,103,1370,1,MPV,2025-03-31 14:09:06.493142,2025-03-24,2025-03-31,True
1381473,https://www.sgcarmart.com/used_cars/info.php?ID=1381473&DL=3597&utm_content=SLeligible,HONDA STREAM 1.8L A,HONDA,Grey,Petrol,28000.000000000,10530.000000000,2007-11-28,966,137320,2007,1467.000000000,Auto,13332.000000000,19594.000000000,50168.000000000,21554.000000000,1799,103,1370,3,MPV,2025-04-01 01:35:13.868520,2025-03-10,2025-03-10,True
1387182,https://www.sgcarmart.com/used_cars/info.php?ID=1387182&DL=3849&utm_content=SLeligible,LOTUS ELISE S,LOTUS,Yellow,Petrol,61800.000000000,24680.000000000,2007-10-03,910,207000,2007,1458.000000000,Auto,12609.000000000,57150.000000000,50355.000000000,62865.000000000,1794,100,860,3,Sports Car,2025-03-30 23:39:13.137164,2025-03-29,2025-03-29,True
1383426,https://www.sgcarmart.com/used_cars/info.php?ID=1383426&DL=3642&utm_content=SLeligible,MAZDA MAZDA5 SP,MAZDA,Silver,Petrol,20988.000000000,9680.000000000,2007-06-22,790,157000,2007,1818.000000000,Auto,11375.000000000,18000.000000000,52491.000000000,19800.000000000,1999,101,1495,2,MPV,2025-03-31 03:01:39.277598,2025-03-26,2025-03-26,True
1359644,https://www.sgcarmart.com/used_cars/info.php?ID=1359644&DL=3749,MAZDA RX8 1.3 A,MAZDA,Red,Petrol,28500.000000000,16080.000000000,2007-01-09,277,109800,2007,858.000000000,Auto,8977.000000000,25825.000000000,50645.000000000,28408.000000000,1308,158,1340,4,Sports Car,2025-04-01 10:49:56.044231,2025-02-15,2025-03-09,True
1381696,https://www.sgcarmart.com/used_cars/info.php?ID=1381696&DL=2494&utm_content=SLeligible,MERCEDES BENZ C 200 KOMPRESSOR,MERCEDES BENZ,Blue,Petrol,23000.000000000,9850.000000000,2007-10-01,849,168083,2007,1461.000000000,Auto,12234.000000000,42818.000000000,52473.000000000,47100.000000000,1796,135,1490,4,Luxury Sedan,2025-04-01 01:32:54.822939,2025-03-10,2025-03-10,True
1377498,https://www.sgcarmart.com/used_cars/info.php?ID=1377498&DL=3811&utm_content=SLeligible,MERCEDES BENZ C230,MERCEDES BENZ,White,Petrol,27888.000000000,10450.000000000,2007-12-26,970,121555,2007,2691.000000000,Auto,13387.000000000,52333.000000000,50168.000000000,57567.000000000,2496,150,1540,3,Luxury Sedan,2025-03-31 10:19:15.207950,2025-03-26,2025-03-26,True
1380646,https://www.sgcarmart.com/used_cars/info.php?ID=1380646&DL=4812&utm_content=SLeligible,MERCEDES BENZ E200,MERCEDES BENZ,Blue,Petrol,23800.000000000,10690.000000000,2007-06-22,812,161000,2007,1461.000000000,Auto,12048.000000000,57170.000000000,54088.000000000,40019.000000000,1796,120,1690,2,Luxury Sedan,2025-03-30 23:00:43.293174,2025-03-29,2025-03-29,True
1375353,https://www.sgcarmart.com/used_cars/info.php?ID=1375353&DL=4204,MERCEDES BENZ E200K,MERCEDES BENZ,Silver,Petrol,21800.000000000,11080.000000000,2007-03-20,346,168789,2007,1461.000000000,Auto,9904.000000000,52581.000000000,50347.000000000,57840.000000000,1796,135,1540,3,Luxury Sedan,2025-03-31 23:02:45.190185,2025-03-17,2025-03-17,True
1384156,https://www.sgcarmart.com/used_cars/info.php?ID=1384156&DL=3901,MERCEDES BENZ E230,MERCEDES BENZ,Red,Petrol,20800.000000000,9990.000000000,2007-05-09,760,133000,2007,2694.000000000,Auto,10829.000000000,52870.000000000,52008.000000000,58157.000000000,2497,150,1605,2,Luxury Sedan,2025-03-31 17:31:26.681075,2025-03-19,2025-03-19,True
1343535,https://www.sgcarmart.com/used_cars/info.php?ID=1343535&DL=2026&utm_content=SLeligible,MERCEDES BENZ E230,MERCEDES BENZ,Silver,Petrol,24000.000000000,11070.000000000,2007-06-27,790,155676,2007,2694.000000000,Auto,11375.000000000,52875.000000000,52491.000000000,58163.000000000,2497,150,1605,4,Luxury Sedan,2025-03-31 15:22:14.694929,2025-03-22,2025-03-27,True
1321452,https://www.sgcarmart.com/used_cars/info.php?ID=1321452&DL=3132,MERCEDES BENZ S300L,MERCEDES BENZ,Beige,Petrol,28800.000000000,14740.000000000,2007-03-16,341,163000,2007,3573.000000000,Auto,9835.000000000,81924.000000000,50347.000000000,90117.000000000,2997,170,1850,3,Luxury Sedan,2025-04-01 11:58:11.300099,2025-02-08,2025-02-24,True
1364069,https://www.sgcarmart.com/used_cars/info.php?ID=1364069&DL=4485,MINI COOP S CAB-A,MINI,White,Petrol,33800.000000000,16250.000000000,2007-05-12,759,94000,2007,1113.000000000,Auto,10445.000000000,38045.000000000,50230.000000000,41850.000000000,1598,125,1315,4,Sports Car,2025-04-01 02:27:53.321443,2025-03-06,2025-03-06,True
1361071,https://www.sgcarmart.com/used_cars/info.php?ID=1361071&DL=4120&utm_content=SLeligible,MITSUBISHI COLT TURBO VERSION-R,MITSUBISHI,Grey,Petrol,29888.000000000,13030.000000000,2007-07-18,835,197200,2007,999.000000000,Auto,11053.000000000,17350.000000000,48200.000000000,16886.000000000,1468,113,1160,5,Sports Car,2025-04-01 10:01:58.870916,2025-02-20,2025-03-25,True
1376830,https://www.sgcarmart.com/used_cars/info.php?ID=1376830&DL=4038&utm_content=SLeligible,MITSUBISHI LANCER 1.5 MIVEC GLS 4A/T,MITSUBISHI,Silver,Petrol,24800.000000000,10060.000000000,2007-09-18,897,165000,2007,1026.000000000,Auto,10869.000000000,15476.000000000,44081.000000000,17024.000000000,1499,80,1313,4,Mid-Sized Sedan,2025-03-31 15:25:08.242074,2025-03-22,2025-03-27,True
1364906,https://www.sgcarmart.com/used_cars/info.php?ID=1364906&DL=3989&utm_content=SLeligible,MITSUBISHI LANCER 1.5 MIVEC GLS 4A/T,MITSUBISHI,Red,Petrol,24800.000000000,10250.000000000,2007-10-04,880,130000,2007,1026.000000000,Auto,10971.000000000,16371.000000000,45400.000000000,18009.000000000,1499,80,1313,3,Mid-Sized Sedan,2025-04-01 01:41:07.301495,2025-03-10,2025-03-27,True
1379104,https://www.sgcarmart.com/used_cars/info.php?ID=1379104&DL=1351&utm_content=SLeligible,MITSUBISHI LANCER 1.6 A,MITSUBISHI,Silver,Petrol,20800.000000000,9540.000000000,2007-06-06,794,174000,2007,1101.000000000,Auto,11027.000000000,10991.000000000,50625.000000000,12091.000000000,1584,79,1162,1,Mid-Sized Sedan,2025-04-01 00:43:30.663934,2025-03-13,2025-03-27,True
1380167,https://www.sgcarmart.com/used_cars/info.php?ID=1380167&DL=4120,NISSAN FAIRLADY Z 3.5 A,NISSAN,White,Petrol,45500.000000000,21880.000000000,2007-07-05,759,140000,2007,4746.000000000,Manual,10815.000000000,35291.000000000,52008.000000000,38821.000000000,3498,230,1490,6,Sports Car,2025-04-01 02:39:27.110980,2025-03-05,2025-03-06,True
1308847,https://www.sgcarmart.com/used_cars/info.php?ID=1308847&DL=3800&utm_content=SLeligible,PORSCHE 911 GT3,PORSCHE,White,Petrol,358000.000000000,134160.000000000,2007-12-26,970,57000,2007,4986.000000000,Manual,13387.000000000,161080.000000000,50168.000000000,177188.000000000,3600,305,1695,4,Sports Car,2025-03-31 16:21:51.133765,2025-03-21,2025-03-21,True
1383747,https://www.sgcarmart.com/used_cars/info.php?ID=1383747&DL=2296,PORSCHE 911 TARGA 4 TIPTRONIC,PORSCHE,Red,Petrol,149800.000000000,78000.000000000,2007-03-02,330,163888,2007,4977.000000000,Auto,9669.000000000,142034.000000000,50347.000000000,156238.000000000,3596,239,1625,6,Sports Car,2025-03-30 23:08:42.917195,2025-03-29,2025-03-29,True
1356571,https://www.sgcarmart.com/used_cars/info.php?ID=1356571&DL=4721&utm_content=SLeligible,PORSCHE 911 TURBO COUPE TIPTRONIC,PORSCHE,Silver,Petrol,158788.000000000,74690.000000000,2007-05-18,745,180000,2007,4986.000000000,Auto,11160.000000000,194521.000000000,52491.000000000,213974.000000000,3600,353,1695,3,Sports Car,2025-04-01 19:23:37.641512,2025-02-03,2025-03-25,True
1338988,https://www.sgcarmart.com/used_cars/info.php?ID=1338988&DL=1368,PORSCHE 911 TURBO COUPE TIPTRONIC,PORSCHE,Silver,Petrol,178000.000000000,85600.000000000,2007-05-04,759,113281,2007,4986.000000000,Auto,10815.000000000,197045.000000000,52008.000000000,216750.000000000,3600,353,1695,4,Sports Car,2025-04-01 19:30:30.298986,2025-02-02,2025-03-31,True
1353204,https://www.sgcarmart.com/used_cars/info.php?ID=1353204&DL=3840,PORSCHE 987 BOXSTER TIPTRONIC,PORSCHE,Red,Petrol,56888.000000000,28520.000000000,2007-03-30,356,173000,2007,3027.000000000,Auto,10042.000000000,74095.000000000,50347.000000000,81505.000000000,2687,180,1440,6,Sports Car,2025-03-31 02:59:22.028527,2025-03-27,2025-03-27,True
1282965,https://www.sgcarmart.com/used_cars/info.php?ID=1282965&DL=4433&utm_content=SLeligible,PORSCHE CAYMAN 2.7 A,PORSCHE,Red,Petrol,81000.000000000,35620.000000000,2007-07-10,828,198000,2007,3027.000000000,Auto,11932.000000000,79622.000000000,52473.000000000,87585.000000000,2687,180,1390,6,Sports Car,2025-03-31 15:39:03.079851,2025-03-22,2025-03-22,True
1314948,https://www.sgcarmart.com/used_cars/info.php?ID=1314948&DL=3142&utm_content=SLeligible,PORSCHE CAYMAN 2.7 A,PORSCHE,White,Petrol,68800.000000000,26860.000000000,2007-10-23,930,170385,2007,3027.000000000,Auto,12910.000000000,57485.000000000,50451.000000000,63234.000000000,2687,180,1360,6,Sports Car,2025-04-01 01:06:43.144730,2025-03-12,2025-03-29,True
1364478,https://www.sgcarmart.com/used_cars/info.php?ID=1364478&DL=2192&utm_content=SLeligible,PORSCHE CAYMAN S 3.4 A,PORSCHE,Yellow,Petrol,59800.000000000,27630.000000000,2007-09-13,759,120000,2007,4488.000000000,Auto,11361.000000000,81548.000000000,52491.000000000,89703.000000000,3387,217,1455,5,Sports Car,2025-04-01 09:45:29.780985,2025-02-22,2025-02-22,True
1374514,https://www.sgcarmart.com/used_cars/info.php?ID=1374514&DL=4533&utm_content=SLeligible,PORSCHE CAYMAN S TIP,PORSCHE,Yellow,Petrol,57800.000000000,26640.000000000,2007-09-12,790,83833,2007,4488.000000000,Auto,11390.000000000,95665.000000000,52491.000000000,105232.000000000,3387,217,1455,5,Sports Car,2025-03-30 23:04:26.567464,2025-03-29,2025-03-29,True
1381703,https://www.sgcarmart.com/used_cars/info.php?ID=1381703&DL=3750,PROTON PERSONA 1.6 (AT) H-LINE,PROTON,Black,Petrol,17800.000000000,6660.000000000,2007-12-26,970,167000,2007,1113.000000000,Auto,11206.000000000,11029.000000000,41994.000000000,9133.000000000,1597,82,1240,3,Mid-Sized Sedan,2025-03-31 00:42:05.043283,2025-03-28,2025-03-28,True
1367153,https://www.sgcarmart.com/used_cars/info.php?ID=1367153&DL=2387&utm_content=SLeligible,ROLLS ROYCE PHANTOM EWB,ROLLS ROYCE,Green,Petrol,338000.000000000,155970.000000000,2007-06-25,790,14000,2007,12375.000000000,Auto,11375.000000000,534048.000000000,52491.000000000,587453.000000000,6749,338,2670,1,Luxury Sedan,2025-03-31 17:42:17.745826,2025-03-18,2025-03-19,True
1356867,https://www.sgcarmart.com/used_cars/info.php?ID=1356867&DL=3414&utm_content=SLeligible,SUBARU FORESTER 2.5 STI AWD 6MT ABS,SUBARU,Blue,Petrol,59800.000000000,24390.000000000,2007-09-14,892,323000,2007,2625.000000000,Manual,12347.000000000,41981.000000000,50355.000000000,46180.000000000,2457,195,1500,6,SUV,2025-04-01 19:19:21.451337,2025-02-04,2025-03-08,True
1369840,https://www.sgcarmart.com/used_cars/info.php?ID=1369840&DL=4616&utm_content=SLeligible,SUBARU IMPREZA 5D 1.5R AWD 5MT,SUBARU,Purple,Petrol,23800.000000000,8910.000000000,2007-12-31,970,189000,2007,1026.000000000,Manual,11206.000000000,12356.000000000,41994.000000000,13592.000000000,1498,79,1235,5,Hatchback,2025-03-31 00:06:51.495920,2025-03-29,2025-03-29,True
1369840,https://www.sgcarmart.com/used_cars/info.php?ID=1369840&DL=4616&utm_content=SLeligible,SUBARU IMPREZA 5D 1.5R AWD 5MT,SUBARU,Purple,Petrol,23800.000000000,8910.000000000,2007-12-31,970,189000,2007,1026.000000000,Manual,11206.000000000,12356.000000000,41994.000000000,13592.000000000,1498,79,1235,5,Hatchback,2025-03-31 00:01:09.115710,2025-03-29,2025-03-29,True
1384564,https://www.sgcarmart.com/used_cars/info.php?ID=1384564&DL=4343&utm_content=SLeligible,SUZUKI VITARA 2WD A,SUZUKI,Grey,Petrol,29000.000000000,12290.000000000,2007-08-10,859,120000,2007,1812.000000000,Auto,12024.000000000,15323.000000000,50972.000000000,16856.000000000,1995,103,1475,5,SUV,2025-03-31 16:12:05.891205,2025-03-21,2025-03-26,True
1342822,https://www.sgcarmart.com/used_cars/info.php?ID=1342822&DL=3100&utm_content=SLeligible,TOYOTA ALPHARD 2.4AS A,TOYOTA,Black,Petrol,34800.000000000,13360.000000000,2007-11-07,947,180000,2007,2457.000000000,Auto,13071.000000000,38537.000000000,50168.000000000,42391.000000000,2362,117,1830,6,MPV,2025-03-30 23:18:40.894304,2025-03-29,2025-03-29,True
1380547,https://www.sgcarmart.com/used_cars/info.php?ID=1380547&DL=3089&utm_content=SLeligible,TOYOTA CAMRY 2.0 AUTO ABS AIRBAG,TOYOTA,Silver,Petrol,26800.000000000,9770.000000000,2007-12-28,996,200000,2007,1815.000000000,Auto,14220.000000000,26830.000000000,51850.000000000,29513.000000000,1998,108,1530,1,Luxury Sedan,2025-03-31 15:45:34.945151,2025-03-22,2025-03-22,True
1380893,https://www.sgcarmart.com/used_cars/info.php?ID=1380893&DL=2650&utm_content=SLeligible,TOYOTA CAMRY 2.4 AUTO ABS AIRBAG,TOYOTA,White,Petrol,21800.000000000,9430.000000000,2007-07-24,842,170800,2007,2457.000000000,Auto,12133.000000000,29049.000000000,52473.000000000,31954.000000000,2362,123,1540,2,Luxury Sedan,2025-03-31 14:43:37.027910,2025-03-23,2025-03-25,True
1286825,https://www.sgcarmart.com/used_cars/info.php?ID=1286825&DL=1034,TOYOTA ESTIMA 2.4 A,TOYOTA,Blue,Petrol,26800.000000000,13640.000000000,2007-03-20,345,162816,2007,2457.000000000,Auto,9890.000000000,32714.000000000,50347.000000000,35986.000000000,2362,125,1730,6,MPV,2025-04-01 03:14:16.525960,2025-03-02,2025-03-31,True
1385315,https://www.sgcarmart.com/used_cars/info.php?ID=1385315&DL=3547,TOYOTA ESTIMA 2.4 A,TOYOTA,Blue,Petrol,31800.000000000,17090.000000000,2007-02-09,308,119000,2007,2457.000000000,Auto,9688.000000000,27671.000000000,52077.000000000,30439.000000000,2362,125,1710,3,MPV,2025-03-31 14:53:48.474011,2025-03-23,2025-03-23,True
1355329,https://www.sgcarmart.com/used_cars/info.php?ID=1355329&DL=4166&utm_content=SLeligible,TOYOTA ESTIMA 2.4 A,TOYOTA,Gold,Petrol,23800.000000000,11330.000000000,2007-05-07,735,156000,2007,2457.000000000,Auto,11016.000000000,26204.000000000,52491.000000000,28825.000000000,2362,125,1700,2,MPV,2025-03-31 00:40:27.316158,2025-03-28,2025-03-28,True
1349169,https://www.sgcarmart.com/used_cars/info.php?ID=1349169&DL=4123&utm_content=SLeligible,TOYOTA ESTIMA 2.4 A,TOYOTA,White,Petrol,35998.000000000,13140.000000000,2007-12-27,995,169000,2007,2457.000000000,Auto,14205.000000000,26787.000000000,51850.000000000,29466.000000000,2362,125,1710,4,MPV,2025-03-31 23:36:18.585496,2025-03-15,2025-03-15,True
1273669,https://www.sgcarmart.com/used_cars/info.php?ID=1273669&DL=3476,TOYOTA ESTIMA AERAS 2.4 A,TOYOTA,Black,Petrol,42888.000000000,20620.000000000,2007-05-04,759,177000,2007,2457.000000000,Auto,10815.000000000,29083.000000000,52008.000000000,31992.000000000,2362,125,1750,4,MPV,2025-04-01 04:06:24.911945,2025-02-24,2025-02-24,True
1371080,https://www.sgcarmart.com/used_cars/info.php?ID=1371080&DL=3417&utm_content=SLeligible,TOYOTA ESTIMA AERAS 2.4 A,TOYOTA,Black,Petrol,28800.000000000,11590.000000000,2007-09-25,904,162893,2007,2457.000000000,Auto,12513.000000000,29290.000000000,50355.000000000,32219.000000000,2362,125,1750,3,MPV,2025-03-31 15:47:13.062180,2025-03-22,2025-03-22,True
1371971,https://www.sgcarmart.com/used_cars/info.php?ID=1371971&DL=3271&utm_content=SLeligible,TOYOTA ESTIMA AERAS-S 2.4 A,TOYOTA,White,Petrol,30999.000000000,14320.000000000,2007-06-28,759,139000,2007,2457.000000000,Auto,11361.000000000,31086.000000000,52491.000000000,34195.000000000,2362,125,1780,3,MPV,2025-04-01 19:19:25.500809,2025-02-04,2025-03-08,True
1309105,https://www.sgcarmart.com/used_cars/info.php?ID=1309105&DL=3518&utm_content=SLeligible,TOYOTA HARRIER 2.4 A,TOYOTA,White,Petrol,26500.000000000,12020.000000000,2007-06-15,804,179000,2007,2457.000000000,Auto,11929.000000000,28797.000000000,54088.000000000,31677.000000000,2362,118,1600,2,SUV,2025-03-31 02:41:22.712193,2025-03-27,2025-03-27,True
1330453,https://www.sgcarmart.com/used_cars/info.php?ID=1330453&DL=1009&utm_content=SLeligible,TOYOTA LEXUS GS300 AUTO,TOYOTA,White,Petrol,24800.000000000,10870.000000000,2007-07-12,831,142000,2007,3570.000000000,Auto,11975.000000000,50414.000000000,52473.000000000,55456.000000000,2995,183,1660,2,Luxury Sedan,2025-03-30 22:13:43.149123,2025-03-29,2025-03-29,True
1330453,https://www.sgcarmart.com/used_cars/info.php?ID=1330453&DL=1009&utm_content=SLeligible,TOYOTA LEXUS GS300 AUTO,TOYOTA,White,Petrol,24800.000000000,10870.000000000,2007-07-12,831,142000,2007,3570.000000000,Auto,11975.000000000,50414.000000000,52473.000000000,55456.000000000,2995,183,1660,2,Luxury Sedan,2025-03-30 22:56:10.923066,2025-03-29,2025-03-29,True
1385969,https://www.sgcarmart.com/used_cars/info.php?ID=1385969&DL=4412&utm_content=SLeligible,TOYOTA LEXUS GS300 AUTO,TOYOTA,Silver,Petrol,26800.000000000,11790.000000000,2007-07-10,828,201527,2007,3570.000000000,Auto,11932.000000000,50414.000000000,52473.000000000,55456.000000000,2995,183,1660,2,Luxury Sedan,2025-03-31 14:00:07.860255,2025-03-25,2025-03-28,True
1384023,https://www.sgcarmart.com/used_cars/info.php?ID=1384023&DL=4611,TOYOTA LEXUS GS300 AUTO,TOYOTA,Purple,Petrol,26888.000000000,13440.000000000,2007-06-27,730,214000,2007,3570.000000000,Auto,10069.000000000,50414.000000000,50347.000000000,55456.000000000,2995,183,1660,2,Luxury Sedan,2025-03-31 17:40:25.050709,2025-03-18,2025-03-18,True
1382655,https://www.sgcarmart.com/used_cars/info.php?ID=1382655&DL=1020,TOYOTA LEXUS IS250 AUTO STD,TOYOTA,Silver,Petrol,23800.000000000,11900.000000000,2007-06-29,357,138000,2007,2700.000000000,Auto,10056.000000000,36637.000000000,50347.000000000,40301.000000000,2500,153,1625,3,Luxury Sedan,2025-04-01 00:59:21.301616,2025-03-13,2025-03-13,True
1313847,https://www.sgcarmart.com/used_cars/info.php?ID=1313847&DL=4364&utm_content=SLeligible,TOYOTA LEXUS IS250 AUTO STD,TOYOTA,Black,Petrol,35800.000000000,15760.000000000,2007-07-09,827,163500,2007,2700.000000000,Auto,11918.000000000,36637.000000000,52473.000000000,40301.000000000,2500,153,1625,4,Luxury Sedan,2025-03-31 14:45:45.033916,2025-03-23,2025-03-23,True
1333000,https://www.sgcarmart.com/used_cars/info.php?ID=1333000&DL=3807&utm_content=SLeligible,TOYOTA MRS 1.8 V-EDITION M,TOYOTA,Black,Petrol,32000.000000000,13630.000000000,2007-08-06,855,160000,2007,1458.000000000,Manual,11968.000000000,20498.000000000,50972.000000000,22548.000000000,1794,103,1010,6,Sports Car,2025-03-31 17:12:22.762178,2025-03-19,2025-03-19,True
1330200,https://www.sgcarmart.com/used_cars/info.php?ID=1330200&DL=2191&utm_content=SLeligible,TOYOTA PREVIA 7 SEATER,TOYOTA,Silver,Petrol,33800.000000000,13970.000000000,2007-10-25,880,144000,2007,2457.000000000,Auto,12331.000000000,38001.000000000,50972.000000000,41802.000000000,2362,125,1845,4,MPV,2025-03-31 03:06:27.530869,2025-03-26,2025-03-26,True
1356771,https://www.sgcarmart.com/used_cars/info.php?ID=1356771&DL=4166&utm_content=SLeligible,TOYOTA RUSH 1.5X A,TOYOTA,Silver,Petrol,24800.000000000,9340.000000000,2007-11-26,965,168000,2007,1023.000000000,Auto,11149.000000000,15336.000000000,41994.000000000,16870.000000000,1495,80,1150,4,SUV,2025-03-31 15:12:12.323506,2025-03-23,2025-03-28,True
1374916,https://www.sgcarmart.com/used_cars/info.php?ID=1374916&DL=2795&utm_content=SLeligible,TOYOTA VIOS E AUTO,TOYOTA,Silver,Petrol,22588.000000000,9370.000000000,2007-08-30,878,115000,2007,1026.000000000,Auto,10946.000000000,12466.000000000,45400.000000000,4831.000000000,1497,80,1095,2,Mid-Sized Sedan,2025-04-01 10:46:18.529121,2025-02-16,2025-03-14,True
